file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,kissat_propagations,kissat_decisions,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf100-0197.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.211,430,748,826,749,16462,36437,22584,1427,61673,61673.0,9162860.0,3.7463856153565787,PASS,True,0.04,UNSAT,30523,1547,0.027282,SAT,0.029257,UNSAT
uuf100-0198.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5028,430,494,589,495,11047,24687,15170,1500,41892,41892.0,5892090.0,3.7921607676292206,PASS,False,0.03,UNSAT,22678,1233,0.036119,SAT,0.041485,UNSAT
uuf100-0199.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0762,430,347,405,348,7842,17488,10598,1492,29848,29848.0,4216750.0,3.806171894924764,PASS,False,0.04,UNSAT,18979,999,0.026028,SAT,0.02513,UNSAT
uuf100-02.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.6284,430,890,1002,891,19727,43675,27343,1442,74206,74206.0,10844600.0,3.7616464743752216,PASS,True,0.02,UNSAT,23361,1279,0.032508,SAT,0.024656,UNSAT
uuf100-020.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0374,430,666,765,667,15196,33853,20875,1456,57092,57092.0,8171180.0,3.7570413266649116,PASS,True,0.02,UNSAT,24097,1175,0.03646,SAT,0.024072,UNSAT
uuf100-0200.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7277,430,542,617,543,13053,28810,17430,1463,48320,48320.0,6650680.0,3.701830996705738,PASS,False,0.04,UNSAT,34538,1733,0.04089,SAT,0.044126,UNSAT
uuf100-0201.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2362,430,391,458,392,8904,19845,12080,1524,33818,33818.0,4681570.0,3.7980682839173405,PASS,False,0.02,UNSAT,15639,798,0.026567,SAT,0.024427,UNSAT
uuf100-0202.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4737,430,492,551,493,10825,24147,14899,1478,41140,41140.0,5719830.0,3.8004618937644343,PASS,False,0.04,UNSAT,16971,874,0.022107,SAT,0.022023,UNSAT
uuf100-0203.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2159,430,416,492,417,8805,19649,12062,1502,33592,33592.0,4793590.0,3.8151050539466214,PASS,False,0.04,UNSAT,20526,1047,0.031216,SAT,0.034278,UNSAT
uuf100-0204.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3941,430,475,543,476,10286,22896,14096,1528,39072,39072.0,5266940.0,3.7985611510791366,PASS,False,0.04,UNSAT,20007,1013,0.029854,SAT,0.022157,UNSAT
uuf100-0205.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.222,430,712,821,713,16447,36102,22415,1412,61345,61345.0,8959540.0,3.729859548853894,PASS,True,0.02,UNSAT,14893,732,0.028956,SAT,0.038101,UNSAT
uuf100-0206.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1034,430,679,754,680,15509,35071,21678,1504,59063,59063.0,8268500.0,3.8083048552453413,PASS,True,0.02,UNSAT,23601,1262,0.03302,SAT,0.037677,UNSAT
uuf100-0207.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.0344,430,1018,1154,1019,22611,49777,31192,1486,84551,84551.0,13006100.0,3.739374640661625,PASS,True,0.02,UNSAT,31797,1697,0.055301,SAT,0.045953,UNSAT
uuf100-0208.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9985,430,720,806,721,14999,33261,20619,1457,56295,56295.0,8354120.0,3.753250216681112,PASS,True,0.03,UNSAT,23987,1343,0.026769,SAT,0.037519,UNSAT
uuf100-0209.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0661,430,367,428,368,7904,17512,10687,1501,30041,30041.0,4145340.0,3.800733805668016,PASS,False,0.03,UNSAT,11462,538,0.024944,SAT,0.020161,UNSAT
uuf100-021.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9688,430,658,729,659,14722,32971,20313,1532,55607,55607.0,8054080.0,3.777136258660508,PASS,True,0.03,UNSAT,30732,1526,0.021513,SAT,0.04276,UNSAT
uuf100-0210.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6214,430,527,609,528,12201,26764,16187,1510,45046,45046.0,6332300.0,3.691992459634456,PASS,False,0.04,UNSAT,30352,1572,0.032797,SAT,0.049531,UNSAT
uuf100-0211.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.5392,430,850,951,851,18529,41937,26623,1395,71611,71611.0,10757000.0,3.8648065195099575,PASS,True,0.04,UNSAT,27341,1608,0.028635,SAT,0.020872,UNSAT
uuf100-0212.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9518,430,629,722,630,14593,32434,19907,1494,54642,54642.0,7539870.0,3.7443979990406357,PASS,True,0.03,UNSAT,17547,833,0.037867,SAT,0.034468,UNSAT
uuf100-0213.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3162,430,430,518,431,9636,21415,13145,1479,36548,36548.0,4866650.0,3.7928601079286013,PASS,False,0.03,UNSAT,15312,862,0.028132,SAT,0.023777,UNSAT
uuf100-0214.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1901,430,708,810,709,16476,36837,22562,1462,61699,61699.0,9048260.0,3.7447802864773,PASS,True,0.04,UNSAT,29853,1596,0.048288,SAT,0.050916,UNSAT
uuf100-0215.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0756,430,369,417,370,7719,17514,10874,1498,30231,30231.0,4048530.0,3.9164399533618344,PASS,False,0.04,UNSAT,9246,455,0.021823,SAT,0.017593,UNSAT
uuf100-0216.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1801,430,384,480,385,8731,19363,11803,1515,33075,33075.0,4586130.0,3.7882258618714926,PASS,False,0.05,UNSAT,20739,1174,0.026396,SAT,0.036475,UNSAT
uuf100-0217.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7601,430,592,674,593,12795,29050,18136,1521,49410,49410.0,6921110.0,3.861664712778429,PASS,False,0.04,UNSAT,17482,930,0.025699,SAT,0.032436,UNSAT
uuf100-0218.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9187,430,683,760,684,14136,31909,19990,1525,54345,54345.0,7838260.0,3.844439728353141,PASS,True,0.05,UNSAT,23531,1371,0.029017,SAT,0.0282,UNSAT
uuf100-0219.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3234,430,424,516,425,9904,22141,13517,1512,37566,37566.0,5246110.0,3.7930129240710824,PASS,False,0.03,UNSAT,9274,451,0.019039,SAT,0.026143,UNSAT
uuf100-022.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5181,430,507,591,508,11276,25165,15514,1496,42812,42812.0,5897520.0,3.796736431358638,PASS,False,0.03,UNSAT,14259,692,0.034194,SAT,0.035853,UNSAT
uuf100-0220.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5479,430,529,607,530,11403,25221,15473,1493,42818,42818.0,6052620.0,3.754976760501622,PASS,False,0.03,UNSAT,9083,480,0.029322,SAT,0.023199,UNSAT
uuf100-0221.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.271,430,420,519,421,9196,20293,12483,1493,34782,34782.0,4908630.0,3.7822966507177034,PASS,False,0.04,UNSAT,16627,823,0.024244,SAT,0.028842,UNSAT
uuf100-0222.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8314,430,594,664,595,13475,30328,18901,1469,51603,51603.0,7239450.0,3.8295361781076065,PASS,False,0.03,UNSAT,30430,1612,0.028479,SAT,0.026338,UNSAT
uuf100-0223.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.851,430,626,724,627,13800,30947,19269,1502,52601,52601.0,7322080.0,3.8116666666666665,PASS,True,0.03,UNSAT,22331,1457,0.030995,SAT,0.036006,UNSAT
uuf100-0224.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1724,430,398,446,399,8558,18937,11620,1473,32497,32497.0,4534990.0,3.7972657162888526,PASS,False,0.03,UNSAT,14617,769,0.021861,SAT,0.023726,UNSAT
uuf100-0225.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0858,430,699,813,700,15680,34827,21618,1444,59005,59005.0,8493920.0,3.763073979591837,PASS,True,0.04,UNSAT,24363,1238,0.032642,SAT,0.023944,UNSAT
uuf100-0226.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.708,430,529,590,530,12788,28293,17081,1513,47431,47431.0,6703810.0,3.7090240850797622,PASS,False,0.03,UNSAT,24571,1375,0.040648,SAT,0.045422,UNSAT
uuf100-0227.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.075,430,728,846,729,15325,34279,21694,1419,58714,58714.0,8490110.0,3.8312561174551387,PASS,True,0.05,UNSAT,25231,1578,0.041083,SAT,0.041283,UNSAT
uuf100-0228.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.122,430,725,866,726,15648,34782,21850,1470,59409,59409.0,8447540.0,3.7965874233128836,PASS,True,0.04,UNSAT,19733,981,0.037453,SAT,0.034496,UNSAT
uuf100-0229.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.495,430,495,584,496,11105,24691,15083,1539,41790,41790.0,5808750.0,3.7631697433588474,PASS,False,0.03,UNSAT,19891,1007,0.023464,SAT,0.037025,UNSAT
uuf100-023.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4455,430,500,596,501,10596,23591,14587,1543,40315,40315.0,5563470.0,3.804737636844092,PASS,False,0.03,UNSAT,17587,877,0.025961,SAT,0.038068,UNSAT
uuf100-0230.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.595,430,524,593,525,11965,26592,16248,1526,44950,44950.0,6240060.0,3.756790639364814,PASS,False,0.05,UNSAT,17145,859,0.024113,SAT,0.036767,UNSAT
uuf100-0231.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4701,430,786,904,787,18587,40966,25236,1472,69010,69010.0,10292900.0,3.712810028514553,PASS,True,0.03,UNSAT,18919,1104,0.01328,SAT,0.029819,UNSAT
uuf100-0232.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6773,430,529,616,530,12464,27700,16935,1481,46791,46791.0,6435780.0,3.754091784338896,PASS,False,0.04,UNSAT,17945,873,0.024951,SAT,0.036787,UNSAT
uuf100-0233.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.7418,430,248,304,249,5216,11716,7215,1474,20656,20656.0,2771910.0,3.960122699386503,PASS,False,0.04,UNSAT,15680,782,0.019285,SAT,0.024278,UNSAT
uuf100-0234.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0863,430,366,423,367,7916,17860,11038,1486,30757,30757.0,4120220.0,3.885421930267812,PASS,False,0.04,UNSAT,18327,944,0.02559,SAT,0.018824,UNSAT
uuf100-0235.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3079,430,437,495,438,9661,21562,13113,1509,36548,36548.0,5034220.0,3.78304523341269,PASS,False,0.04,UNSAT,13578,717,0.025664,SAT,0.038274,UNSAT
uuf100-0236.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.3342,430,793,906,794,17489,38991,24353,1468,66142,66142.0,9697920.0,3.781920064040254,PASS,True,0.05,UNSAT,26555,1544,0.045088,SAT,0.04836,UNSAT
uuf100-0237.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2399,430,405,494,406,9312,20716,12606,1531,35225,35225.0,4786570.0,3.782753436426117,PASS,False,0.03,UNSAT,16755,866,0.029629,SAT,0.02406,UNSAT
uuf100-0238.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5042,430,489,556,490,11114,24783,15138,1472,41903,41903.0,5760900.0,3.7702897246715854,PASS,False,0.05,UNSAT,27703,1590,0.024967,SAT,0.036883,UNSAT
uuf100-0239.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8282,430,624,698,625,13443,30239,18895,1497,51544,51544.0,7349110.0,3.8342631853009,PASS,True,0.03,UNSAT,12000,689,0.02387,SAT,0.026648,UNSAT
uuf100-024.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.3441,430,1057,1232,1058,25187,55803,34656,1447,93896,93896.0,14437100.0,3.7279548973676895,PASS,True,0.03,UNSAT,22425,1253,0.042658,SAT,0.045246,UNSAT
uuf100-0240.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3288,430,438,489,439,9551,21437,13168,1465,36533,36533.0,4979420.0,3.825044497958329,PASS,False,0.04,UNSAT,18067,990,0.03279,SAT,0.025571,UNSAT
uuf100-0241.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1716,430,671,794,672,16474,36229,22100,1449,60826,60826.0,8968340.0,3.6922423212334587,PASS,True,0.04,UNSAT,19696,1130,0.030907,SAT,0.037122,UNSAT
uuf100-0242.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9759,430,666,771,667,14728,32476,20089,1456,55059,55059.0,7952120.0,3.7383894622487777,PASS,True,0.03,UNSAT,22010,1188,0.026266,SAT,0.026144,UNSAT
uuf100-0243.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0813,430,658,770,659,15536,34558,21207,1526,58196,58196.0,8411620.0,3.745880535530381,PASS,True,0.04,UNSAT,18202,853,0.035604,SAT,0.036563,UNSAT
uuf100-0244.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.8947,430,925,1082,926,21892,48249,29795,1466,81181,81181.0,12152900.0,3.708249588890919,PASS,True,0.04,UNSAT,35604,2103,0.043232,SAT,0.035363,UNSAT
uuf100-0245.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3857,430,434,508,435,10517,22897,13664,1494,38478,38478.0,5370760.0,3.6586479033945043,PASS,False,0.04,UNSAT,27228,1326,0.025598,SAT,0.02601,UNSAT
uuf100-0246.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6578,430,545,641,546,12372,27255,16692,1514,46224,46224.0,6548270.0,3.7361784675072744,PASS,False,0.03,UNSAT,16938,800,0.033357,SAT,0.028809,UNSAT
uuf100-0247.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2513,430,421,499,422,9272,20502,12504,1513,34970,34970.0,4896950.0,3.7715703192407246,PASS,False,0.04,UNSAT,17761,935,0.027052,SAT,0.037624,UNSAT
uuf100-0248.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1416,430,358,411,359,8427,18657,11193,1517,31645,31645.0,4206980.0,3.755191645900083,PASS,False,0.03,UNSAT,26038,1371,0.023524,SAT,0.027126,UNSAT
uuf100-0249.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6461,430,536,604,537,12217,27361,16769,1551,46250,46250.0,6457540.0,3.785708439060326,PASS,False,0.04,UNSAT,23280,1303,0.033375,SAT,0.027464,UNSAT
uuf100-025.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0209,430,645,734,646,15172,33489,20446,1517,56335,56335.0,8155490.0,3.713089902451885,PASS,True,0.03,UNSAT,26993,1468,0.035538,SAT,0.024712,UNSAT
uuf100-0250.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1746,430,397,460,398,8464,19057,11810,1470,32762,32762.0,4337950.0,3.8707466918714557,PASS,False,0.04,UNSAT,12414,591,0.024514,SAT,0.026088,UNSAT
uuf100-0251.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8104,430,256,284,257,5587,12622,7681,1423,21917,21917.0,2993010.0,3.922856631465903,PASS,False,0.06,UNSAT,10360,539,0.021616,SAT,0.01412,UNSAT
uuf100-0252.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9882,430,343,398,344,6961,15937,9994,1461,27727,27727.0,3794210.0,3.98319207010487,PASS,False,0.03,UNSAT,10766,574,0.018106,SAT,0.023447,UNSAT
uuf100-0253.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.5835,430,868,1003,869,19329,43147,26754,1485,72647,72647.0,10762000.0,3.7584458585545035,PASS,True,0.03,UNSAT,26538,1395,0.033004,SAT,0.037204,UNSAT
uuf100-0254.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1448,430,694,790,695,16343,35837,21756,1539,60101,60101.0,8570740.0,3.6774765954843054,PASS,True,0.02,UNSAT,14603,702,0.035147,SAT,0.030911,UNSAT
uuf100-0255.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1143,430,356,414,357,8070,17980,10915,1498,30726,30726.0,4266240.0,3.8074349442379183,PASS,False,0.04,UNSAT,17587,903,0.028222,SAT,0.028762,UNSAT
uuf100-0256.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9452,430,656,763,657,14570,32398,20038,1503,54883,54883.0,7899190.0,3.7668496911461906,PASS,True,0.03,UNSAT,9740,481,0.039509,SAT,0.031309,UNSAT
uuf100-0257.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5585,430,524,615,525,11542,25739,15884,1503,43770,43770.0,5987080.0,3.792237047305493,PASS,False,0.04,UNSAT,19306,946,0.042307,SAT,0.026589,UNSAT
uuf100-0258.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.7402,430,906,1063,907,20661,45716,28400,1449,77144,77144.0,11595900.0,3.7337979768646243,PASS,True,0.04,UNSAT,32566,1593,0.031207,SAT,0.03711,UNSAT
uuf100-0259.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2532,430,429,488,430,9180,20438,12544,1462,34900,34900.0,4776730.0,3.8017429193899783,PASS,False,0.04,UNSAT,15705,1100,0.017016,SAT,0.023143,UNSAT
uuf100-026.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8294,430,629,698,630,13579,30421,19120,1460,52054,52054.0,7131910.0,3.8334192503129834,PASS,True,0.03,UNSAT,21972,1086,0.024659,SAT,0.025268,UNSAT
uuf100-0260.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3594,430,450,501,451,10067,22390,13658,1455,37979,37979.0,5185610.0,3.7726234230654616,PASS,False,0.03,UNSAT,10775,554,0.023887,SAT,0.037267,UNSAT
uuf100-0261.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3172,430,437,510,438,9470,21506,13396,1471,36880,36880.0,5097660.0,3.894403379091869,PASS,False,0.04,UNSAT,21203,1110,0.025244,SAT,0.026166,UNSAT
uuf100-0262.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3418,430,466,529,467,10015,22249,13583,1467,37748,37748.0,5325230.0,3.769146280579131,PASS,False,0.04,UNSAT,14868,853,0.025814,SAT,0.036182,UNSAT
uuf100-0263.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.402,430,455,538,456,10227,23195,14352,1505,39551,39551.0,5303760.0,3.867312017209348,PASS,False,0.03,UNSAT,13997,743,0.027205,SAT,0.029103,UNSAT
uuf100-0264.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.6323,430,839,962,840,19702,43711,26976,1467,73534,73534.0,11303000.0,3.732311440462897,PASS,True,0.04,UNSAT,18053,879,0.028402,SAT,0.046573,UNSAT
uuf100-0265.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5305,430,493,574,494,11199,25094,15392,1548,42543,42543.0,5963530.0,3.7988213233324406,PASS,False,0.03,UNSAT,23664,1242,0.03434,SAT,0.029028,UNSAT
uuf100-0266.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2115,430,406,478,407,8883,19785,12170,1491,33927,33927.0,4589620.0,3.8193177980412023,PASS,False,0.03,UNSAT,16742,848,0.025273,SAT,0.026627,UNSAT
uuf100-0267.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0543,430,699,794,700,15153,33803,21207,1434,57667,57667.0,8158490.0,3.8056490463934534,PASS,True,0.02,UNSAT,29895,1621,0.030344,SAT,0.02778,UNSAT
uuf100-0268.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.9758,430,969,1081,970,21881,48686,30238,1461,82006,82006.0,12569100.0,3.7478177414194964,PASS,True,0.02,UNSAT,22712,1400,0.034883,SAT,0.034675,UNSAT
uuf100-0269.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2851,430,451,528,452,9460,21141,13148,1516,36369,36369.0,5111400.0,3.844503171247357,PASS,False,0.03,UNSAT,22707,1285,0.015807,SAT,0.015859,UNSAT
uuf100-027.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9571,430,294,348,295,6811,15341,9334,1467,26393,26393.0,3696080.0,3.875055057994421,PASS,False,0.03,UNSAT,8475,428,0.016378,SAT,0.014775,UNSAT
uuf100-0270.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9386,430,656,769,657,14451,31932,19671,1470,53969,53969.0,7638820.0,3.734620441491938,PASS,True,0.03,UNSAT,18832,1099,0.047207,SAT,0.041684,UNSAT
uuf100-0271.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9824,430,306,342,307,7159,15960,9634,1483,27326,27326.0,3602080.0,3.8170135493784048,PASS,False,0.02,UNSAT,21710,1151,0.021994,SAT,0.027589,UNSAT
uuf100-0272.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1187,430,379,476,380,7872,17866,11140,1467,30875,30875.0,4085730.0,3.9221290650406506,PASS,False,0.04,UNSAT,13510,696,0.019919,SAT,0.022377,UNSAT
uuf100-0273.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8122,430,273,329,274,5791,13042,8045,1474,22809,22809.0,3070870.0,3.9386979796235537,PASS,False,0.04,UNSAT,10250,501,0.020595,SAT,0.020127,UNSAT
uuf100-0274.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4526,430,446,501,447,10973,24284,14614,1439,40791,40791.0,5716410.0,3.71739724779003,PASS,False,0.03,UNSAT,20877,1121,0.028229,SAT,0.033397,UNSAT
uuf100-0275.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3671,430,465,547,466,9901,22305,13874,1507,38222,38222.0,5244640.0,3.8604181395818604,PASS,False,0.03,UNSAT,15331,773,0.024145,SAT,0.017189,UNSAT
uuf100-0276.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0832,430,349,396,350,7895,17596,10661,1488,30027,30027.0,4099420.0,3.8032932235592147,PASS,False,0.03,UNSAT,17052,876,0.027878,SAT,0.021193,UNSAT
uuf100-0277.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0615,430,667,738,668,15511,34489,21160,1427,58012,58012.0,8141830.0,3.7400554445232417,PASS,True,0.05,UNSAT,22101,1128,0.044671,SAT,0.020987,UNSAT
uuf100-0278.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5177,430,490,550,491,11448,25306,15271,1519,42569,42569.0,5806190.0,3.718466107617051,PASS,False,0.04,UNSAT,20535,1063,0.032892,SAT,0.025444,UNSAT
uuf100-0279.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4908,430,522,602,523,10974,24509,15198,1489,41821,41821.0,5830040.0,3.8109167122289045,PASS,False,0.05,UNSAT,11237,562,0.013776,SAT,0.034023,UNSAT
uuf100-028.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2407,430,405,471,406,8775,19712,12162,1497,33812,33812.0,4622730.0,3.8532193732193734,PASS,False,0.03,UNSAT,13215,673,0.028547,SAT,0.031001,UNSAT
uuf100-0280.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0353,430,696,799,697,15092,33582,21109,1418,57432,57432.0,8019250.0,3.8054598462761726,PASS,True,0.03,UNSAT,20186,1319,0.024603,SAT,0.041444,UNSAT
uuf100-0281.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9784,430,338,382,339,6930,15622,9713,1478,27180,27180.0,3634910.0,3.9220779220779223,PASS,False,0.03,UNSAT,8966,452,0.013895,SAT,0.012712,UNSAT
uuf100-0282.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9752,430,651,727,652,14729,32958,20396,1417,55717,55717.0,7746040.0,3.7828094235861225,PASS,True,0.04,UNSAT,17946,1129,0.030634,SAT,0.045409,UNSAT
uuf100-0283.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0831,430,334,401,335,8013,17633,10571,1527,29988,29988.0,4049940.0,3.7424185698240358,PASS,False,0.03,UNSAT,13281,683,0.016882,SAT,0.018352,UNSAT
uuf100-0284.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1274,430,394,463,395,8129,18372,11528,1422,31840,31840.0,4266970.0,3.9168409398449993,PASS,False,0.04,UNSAT,17168,846,0.021842,SAT,0.018981,UNSAT
uuf100-0285.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7077,430,562,639,563,12570,28215,17367,1538,47747,47747.0,6613780.0,3.79848846459825,PASS,False,0.03,UNSAT,28696,1472,0.041125,SAT,0.032771,UNSAT
uuf100-0286.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5606,430,546,634,547,11322,25293,15793,1540,43403,43403.0,5933510.0,3.833509980568804,PASS,False,0.04,UNSAT,24396,1282,0.028721,SAT,0.027275,UNSAT
uuf100-0287.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4956,430,503,601,504,11116,24569,15165,1493,41964,41964.0,5685570.0,3.775098956459158,PASS,False,0.03,UNSAT,17421,963,0.026344,SAT,0.027252,UNSAT
uuf100-0288.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9525,430,610,719,611,14479,32288,19720,1493,54165,54165.0,7543970.0,3.740935147454935,PASS,True,0.04,UNSAT,26011,1583,0.036349,SAT,0.045476,UNSAT
uuf100-0289.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6333,430,524,588,525,12093,27124,16687,1495,45934,45934.0,6517860.0,3.798395766145704,PASS,False,0.03,UNSAT,21201,1074,0.031311,SAT,0.025316,UNSAT
uuf100-029.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2777,430,409,488,410,9382,20975,12860,1518,35814,35814.0,4767280.0,3.8173097420592623,PASS,False,0.02,UNSAT,16448,819,0.027097,SAT,0.02296,UNSAT
uuf100-0290.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.3683,430,787,925,788,17692,39180,24392,1424,66412,66412.0,10001300.0,3.753787022382998,PASS,True,0.02,UNSAT,20688,1063,0.033219,SAT,0.045454,UNSAT
uuf100-0291.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.217,430,402,469,403,8984,20112,12335,1488,34336,34336.0,4632060.0,3.8219056099732858,PASS,False,0.04,UNSAT,11207,599,0.021932,SAT,0.038244,UNSAT
uuf100-0292.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0565,430,660,792,661,15273,34181,20942,1490,57324,57324.0,8353450.0,3.753290119819289,PASS,True,0.04,UNSAT,15695,830,0.035392,SAT,0.028785,UNSAT
uuf100-0293.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7372,430,581,685,582,13006,28702,17654,1630,48790,48790.0,6790880.0,3.7513455328310013,PASS,False,0.03,UNSAT,20106,1050,0.028783,SAT,0.028374,UNSAT
uuf100-0294.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7419,430,559,634,560,13042,28908,17652,1466,48751,48751.0,6864600.0,3.738000306701426,PASS,False,0.04,UNSAT,25123,1267,0.023041,SAT,0.020026,UNSAT
uuf100-0295.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5847,430,550,628,551,11608,26049,16292,1451,44577,44577.0,6114780.0,3.840196416264645,PASS,False,0.03,UNSAT,15813,807,0.021243,SAT,0.024954,UNSAT
